First Name,Middle Name,Last Name,Phonetic First Name,Phonetic Middle Name,Phonetic Last Name,Name Prefix,Name Suffix,Nickname,File As,Organization Name,Organization Title,Organization Department,Birthday,Notes,Photo,Labels,E-mail 1 - Label,E-mail 1 - Value,E-mail 2 - Label,E-mail 2 - Value,Phone 1 - Label,Phone 1 - Value,Phone 2 - Label,Phone 2 - Value,Phone 3 - Label,Phone 3 - Value,Address 1 - Label,Address 1 - Formatted,Address 1 - Street,Address 1 - City,Address 1 - PO Box,Address 1 - Region,Address 1 - Postal Code,Address 1 - Country,Address 1 - Extended Address,Website 1 - Label,Website 1 - Value,Custom Field 1 - Label,Custom Field 1 - Value
OP Mauritania ACPEC SARL,,,,,,,,,,,,,,,,* myContacts,* ,acpec.info@gmail.com,,,,+222 36 63 20 06,,,,,,,,,,,,,,,,,
OP Mauritania Advanced Biz Consulting (ABC),,,,,,,,,,Advanced Biz Consulting (ABC),,,,,,* myContacts,* ,contact@abc.mr,,,,+222 20025252,,,,,,,,,,,,,,,,,
OP Mauritius GlobalEdge Software,,,,,,,,,,GlobalEdge Software,,,,,,* myContacts,* ,sander@globaledge-software.com,,,,+230 249 7198,,,,,,,,,,,,,,,,,
OP Mauritius Harel Mallac Technologies Ltd,,,,,,,,,,Harel Mallac Technologies Ltd ,,,,,,* myContacts,* ,keshav.gooljar@harelmallac.com,,,,+230 207 3300,,,,,,,,,,,,,,,,,
OP Mauritius Hossen Financial Consultancy Ltd,,,,,,,,,,Hossen Financial Consultancy Ltd,,,,,,* myContacts,* ,abdulazize@hossenconsultancy.com,,,,+230 5910 3493,,,,,,,,,,,,,,,,,
OP Mauritius SSL Consulting Services Ltd,,,,,,,,,,SSL Consulting Services Ltd,,,,,,* myContacts,* ,info@sslconsultingservice.com,,,,+230 463 2000,,,,,,,,,,,,,,,,,
OP Mexico ALABOOL TECHNOLOGIES,,,,,,,,,,ALABOOL TECHNOLOGIES,,,,,,* myContacts,* ,ventas@alabool.mx,,,,+52 56 4631 7627,,,,,,,,,,,,,,,,,
OP Mexico ALTREGY CONSULTING,,,,,,,,,,ALTREGY CONSULTING,,,,,,* myContacts,* ,expect.different@altregy.com,,,,+52 81 1642 2014,,,,,,,,,,,,,,,,,
OP Mexico APLICACIONES Y PROGRAMAS PENSADOS EN TI,,,,,,,,,,APLICACIONES Y PROGRAMAS PENSADOS EN TI,,,,,,* myContacts,* ,info@appti.mx,,,,+52 55 1988 8009,,,,,,,,,,,,,,,,,
OP Mexico ARGIL CONSULTING,,,,,,,,,,ARGIL CONSULTING,,,,,,* myContacts,* ,info@argil.mx,,,,+52 272 721 5449,,,,,,,,,,,,,,,,,
OP Mexico ARIEL BOLIVAR RAMIREZ HERNANDEZ,,,,,,,,,,ARIEL BOLIVAR RAMIREZ HERNANDEZ,,,,,,* myContacts,* ,aramirez@isux.mx,,,,+55 40 25840-6,,,,,,,,,,,,,,,,,
OP Mexico ASESORES Y SOLUCIONES ANFEPI,,,,,,,,,,ASESORES Y SOLUCIONES ANFEPI,,,,,,* myContacts,* ,info@anfepi.com,,,,+52 999 520 0611,,,,,,,,,,,,,,,,,
OP Mexico B1P Soluciones de TI SA de CV,,,,,,,,,,B1P Soluciones de TI SA de CV,,,,,,* myContacts,* ,yramirez@b1pro.com.mx,,,,+52 55 9183 4070,,,,,,,,,,,,,,,,,
OP Mexico BCN CONSULTORES - MÉXICO,,,,,,,,,,BCN CONSULTORES - MÉXICO,,,,,,* myContacts,* ,contactomx@bcncons.com,,,,+52 56 4892 0044,,,,,,,,,,,,,,,,,
OP Mexico BDO MX,,,,,,,,,,BDO MX,,,,,,* myContacts,* ,yael.rodriguez@bdomexico.com,,,Mobile,+52 55 9020 4885 - 200,,,,,Home,Avenida Paseo de la Reforma No. 505Cuauhtemoc06500 Ciudad de MŽxico CMXMexico,Avenida Paseo de la Reforma No. 505Cuauhtemoc06500 Ciudad de MŽxico CMXMexico,,,,,,,Home Page,https://www.bdomexico.com/,,
OP Mexico BIRTUM SOLUCIONES MEXICO,,,,,,,,,,BIRTUM SOLUCIONES MEXICO,,,,,,* myContacts,* ,ffr@birtum.com,,,,+52 55 4169 6956,,,,,,,,,,,,,,,,,
OP Mexico BPMIT SOLUCIONES,,,,,,,,,,BPMIT SOLUCIONES,,,,,,* myContacts,,,,,,+52 1 33 3904 8633,,,,,,,,,,,,,,,,,
OP Mexico BUSINESS INSIGHTS,,,,,,,,,,BUSINESS INSIGHTS,,,,,,* myContacts,* ,contacto@biz-in.mx,,,,+52 55 4631 3002,,,,,,,,,,,,,,,,,
OP Mexico CENTRICITAL,,,,,,,,,,CENTRICITAL,,,,,,* myContacts,* ,daniel.garcia@centricital.com,,,,+52 81 8396 6347,,,,,,,,,,,,,,,,,
OP Mexico CORETEAM TECH,,,,,,,,,,CORETEAM TECH,,,,,,* myContacts,* ,miguel.gastelum@coreteam.mx,,,,+52 668 222 6065,,,,,,,,,,,,,,,,,
OP Mexico D-ENERGY,,,,,,,,,,D-ENERGY,,,,,,* myContacts,* ,yiris.hallal@sysol.net,,,,+52 656 616 6511,,,,,,,,,,,,,,,,,
OP Mexico DATANUS CORP,,,,,,,,,,DATANUS CORP,,,,,,* myContacts,* ,ventas@datanus.com.mx,,,,+52 55 5340 8671,,,,,,,,,,,,,,,,,
OP Mexico DESARROLLO INDUSTRIAL CONSULTORIA Y CAPACITACION,,,,,,,,,,DESARROLLO INDUSTRIAL CONSULTORIA Y CAPACITACION,,,,,,* myContacts,* ,clientes@dicc.com.mx,,,Mobile,+52 241 414 0443,,,,,Home,AVENIDA 5 DE MAYOSAN JOSE TETEL90450 YAUHQUEMEHCAN TLAMexico,AVENIDA 5 DE MAYOSAN JOSE TETEL90450 YAUHQUEMEHCAN TLAMexico,,,,,,,Home Page,https://dicc.com.mx/,,
OP Mexico DOLMEN TECNOLOGIA,,,,,,,,,,DOLMEN TECNOLOGIA,,,,,,* myContacts,* ,santiago.isse@dolmencg.com,,,,+52 81 8709 5989,,,,,,,,,,,,,,,,,
OP Mexico EDUARDO RODRIGUEZ MAAGAÑA,,,,,,,,,,EDUARDO RODRIGUEZ MAAGAÑA,,,,,,* myContacts,* ,contacto@becken.mx,,,,+52 33 4777 0914,,,,,,,,,,,,,,,,,
OP Mexico ESTRATEGIAS Y SOLUCIONES EN IT,,,,,,,,,,ESTRATEGIAS Y SOLUCIONES EN IT,,,,,,* myContacts,* ,inavarro@estrasol.com.mx,,,,+52 55 50 17 56 26,,,,,,,,,,,,,,,,,
OP Mexico EXINNOTECH,,,,,,,,,,EXINNOTECH,,,,,,* myContacts,* ,contacto@exinnotech.com,,,,+52 33 3574 9136,,,,,,,,,,,,,,,,,
OP Mexico Grupo Xmarts,,,,,,,,,,Grupo Xmarts - México,,,,,,* myContacts,* ,mexico@xmarts.com,,,,+52 55 7948 5308,,,,,,,,,,,,,,,,,
OP Mexico GUAPI CONSULTING,,,,,,,,,,GUAPI CONSULTING,,,,,,* myContacts,* ,contacto@guapi.consulting,,,,+52 55 2077 5571,,,,,,,,,,,,,,,,,
OP Mexico GW DIGITAL CONSULTING GROUP,,,,,,,,,,GW DIGITAL CONSULTING GROUP,,,,,,* myContacts,* ,start@gwcg.co,,,,+52 81 22024029,,,,,,,,,,,,,,,,,
"OP Mexico Hernandez Guerra Consultores, S.C.",,,,,,,,,,"Hernandez Guerra Consultores, S.C.",,,,,,* myContacts,* ,contacto@hgconsultor.com,,,,+52 55 1328 5228,,,,,,,,,,,,,,,,,
OP Mexico HOLOCORP GROUP,,,,,,,,,,HOLOCORP GROUP,,,,,,* myContacts,* ,juan@hg-consulting.mx,,,,+52 33 1810 0099,,,,,,,,,,,,,,,,,
OP Mexico Humanytek,,,,,,,,,,Humanytek,,,,,,* myContacts,* ,contacto@humanytek.com,,,,+52-33-1983-1083/4,,,,,,,,,,,,,,,,,
OP Mexico IDEANET S.A. DE C.V.,,,,,,,,,,IDEANET S.A. DE C.V.,,,,,,* myContacts,* ,josue.garcia@ideanet.com.mx,,,,+52 81 1690 5573,,,,,,,,,,,,,,,,,
OP Mexico INDAVA,,,,,,,,,,INDAVA,,,,,,* myContacts,* ,contacto@indava.com,,,,+52 55 11 68 96 95,,,,,,,,,,,,,,,,,
OP Mexico Ingeniosys Ingeniería de software SA de CV,,,,,,,,,,Ingeniosys Ingeniería de software SA de CV,,,,,,* myContacts,* ,abraham.castillo@ingeniosys.net,,,,+52 (81) 2512 0329,,,,,,,,,,,,,,,,,
OP Mexico INNCONSMX,,,,,,,,,,INNCONSMX,,,,,,* myContacts,* ,mguevara@inntegra.tech,,,Mobile,+52 55 3714 1900,,,,,Home,AVENIDA (AV.) INDEPENDENCIA 186120120 AGUASCALIENTES AGUMexico,AVENIDA (AV.) INDEPENDENCIA 186120120 AGUASCALIENTES AGUMexico,,,,,,,Home Page,http://www.inntegra.tech/,,
"OP Mexico INTELICA, Scientific and Software Solutions",,,,,,,,,,"INTELICA, Scientific and Software Solutions",,,,,,* myContacts,,,,,,+52 33 3454 6350,,,,,,,,,,,,,,,,,
OP Mexico INTELLIGENCE BEREAU AND LABORATORY,,,,,,,,,,INTELLIGENCE BEREAU AND LABORATORY,,,,,,* myContacts,* ,ralfaro@ibl.mx,,,,+52 442 290 8762,,,,,,,,,,,,,,,,,
OP Mexico INTI TEC SOLUCIONES DE GESTION EMPRESARIAL,,,,,,,,,,INTI TEC SOLUCIONES DE GESTION EMPRESARIAL,,,,,,* myContacts,* ,administracion@intitec.com.mx,,,,+52 442 109 5581,,,,,,,,,,,,,,,,,
OP Mexico ITE SOLUCIONES DISRUPTIVAS,,,,,,,,,,ITE SOLUCIONES DISRUPTIVAS,,,,,,* myContacts,* ,administracion@itesoluciones.com,,,,+(52) 55 15311049,,,,,,,,,,,,,,,,,
OP Mexico JARSA SISTEMAS,,,,,,,,,,JARSA SISTEMAS,,,,,,* myContacts,* ,ventas@jarsa.com,,,,+52 871 143 2507,,,,,,,,,,,,,,,,,
OP Mexico JENNIFER MONTOYA HERNANDEZ,,,,,,,,,,JENNIFER MONTOYA HERNANDEZ,,,,,,* myContacts,* ,gabriel@c4tech.mx,,,,+52 664 123 0226,,,,,,,,,,,,,,,,,
OP Mexico KELSIN GLOBAL CONSULTING,,,,,,,,,,KELSIN GLOBAL CONSULTING,,,,,,* myContacts,* ,admin@kelsinglobal.com,,,,+52 (477) 454 0025,,,,,,,,,,,,,,,,,
OP Mexico Kubric Emerging Tech,,,,,,,,,,Kubric Emerging Tech,,,,,,* myContacts,,,,,,+52 (55) 1953 7393,,,,,,,,,,,,,,,,,
OP Mexico LAYAN SOFTWARE DE MEXICO,,,,,,,,,,LAYAN SOFTWARE DE MEXICO,,,,,,* myContacts,* ,dg@layan.mx,,,,+5218111706469,,,,,,,,,,,,,,,,,
OP Mexico Líder Control y Automatización S.A. de C.V.,,,,,,,,,,Líder Control y Automatización S.A. de C.V.,,,,,,* myContacts,,,,,,+52 (55) 5885 0866,,,,,,,,,,,,,,,,,
OP Mexico LOERAM SOFTWARE SOLUTIONS,,,,,,,,,,LOERAM SOFTWARE SOLUTIONS,,,,,,* myContacts,* ,iloera@loeramsoft.com,,,,+52 55 1424 2137,,,,,,,,,,,,,,,,,
OP Mexico M22 Tech Consulting,,,,,,,,,,M22 Tech Consulting,,,,,,* myContacts,* ,odoo@m22.mx,,,,+52 55 8526 6922,,,,,,,,,,,,,,,,,
OP Mexico MASTERMIND SOFTWARE SERVICES,,,,,,,,,,MASTERMIND SOFTWARE SERVICES,,,,,,* myContacts,* ,afm@mss.mx,,,,+502 5966 1391,,,,,,,,,,,,,,,,,
OP Mexico MBR HOSTING,,,,,,,,,,MBR HOSTING,,,,,,* myContacts,* ,ventas@mbr.mx,,,,+52 55 5363 4040,,,,,,,,,,,,,,,,,
OP Mexico Milloramex Tecnología SA de CV,,,,,,,,,,Milloramex Tecnología SA de CV,,,,,,* myContacts,* ,info@millora.com.mx,,,,+52 5590464949,,,,,,,,,,,,,,,,,
OP Mexico MIT MUT,,,,,,,,,,MIT MUT,,,,,,* myContacts,* ,mauriciorodriguez@mit-mut.com,,,,+525539553866,,,,,,,,,,,,,,,,,
OP Mexico MORWI ENCODERS CONSULTING,,,,,,,,,,MORWI ENCODERS CONSULTING,,,,,,* myContacts,* ,david.melendez@morwi.mx,,,,+52 81 1988 6756,,,,,,,,,,,,,,,,,
OP Mexico NICOLS CONSULTORES,,,,,,,,,,NICOLS CONSULTORES,,,,,,* myContacts,* ,jrm@nicols.mx,,,,+52 (662) 257 0477,,,,,,,,,,,,,,,,,
OP Mexico Novu Central,,,,,,,,,,Novu Central,,,,,,* myContacts,* ,contacto@novucentral.com,,,,+52 1 221 598 5462,,,,,,,,,,,,,,,,,
OP Mexico NYSATEC,,,,,,,,,,NYSATEC,,,,,,* myContacts,* ,nysatec@nysatec.com,,,,+52 33 3835.1747,,,,,,,,,,,,,,,,,
OP Mexico OGMX CONSULTORIA EN TI Y RH,,,,,,,,,,OGMX CONSULTORIA EN TI Y RH,,,,,,* myContacts,* ,alan.cabrera@ogum.com.mx,,,,+52 477 528 0183,,,,,,,,,,,,,,,,,
OP Mexico OOHEL TECHNOLOGIES,,,,,,,,,,OOHEL TECHNOLOGIES,,,,,,* myContacts,* ,luis.garces@oohel.net,,,,+52 222 966 8337,,,,,,,,,,,,,,,,,
OP Mexico OPEN SOURCE INTEGRATORS,,,,,,,,,,OPEN SOURCE INTEGRATORS,,,,,,* myContacts,* ,hola@opensourceintegrators.com,,,,+52 800 953 2012,,,,,,,,,,,,,,,,,
OP Mexico OSITECH,,,,,,,,,,OSITECH,,,,,,* myContacts,* ,maira.hernandez@ositech.com.mx,,,,+52 1 55 5404 8739,,,,,,,,,,,,,,,,,
OP Mexico Peachcom,,,,,,,,,,Peachcom,,,,,,* myContacts,* ,jcota@peachcom.mx,,,,+52 664 421 0500,,,,,,,,,,,,,,,,,
OP Mexico PORT CITIES AM,,,,,,,,,,PORT CITIES AM,,,,,,* myContacts,* ,ventas@portcities.net,,,,+52 55 2558 3786,,,,,,,,,,,,,,,,,
OP Mexico RAIL CONSULTING,,,,,,,,,,RAIL CONSULTING,,,,,,* myContacts,* ,ventas@rail.com.mx,,,,+52 55 1353 2241,,,,,,,,,,,,,,,,,
OP Mexico RAUL ALEJANDRO RODRIGUEZ LOPEZ,,,,,,,,,,RAUL ALEJANDRO RODRIGUEZ LOPEZ,,,,,,* myContacts,* ,raul@raulalejandro.com.mx,,,,+52 442 851 9919,,,,,,,,,,,,,,,,,
OP Mexico REALHOST,,,,,,,,,,REALHOST,,,,,,* myContacts,* ,rleal@realhost.com.mx,,,,+52 81 8344 8222,,,,,,,,,,,,,,,,,
OP Mexico REDYTEC SOLUCIONES EN REDES Y TECNOLOGIA,,,,,,,,,,REDYTEC SOLUCIONES EN REDES Y TECNOLOGIA,,,,,,* myContacts,* ,comercial@redytec.com,,,,+52 33 1542 6652,,,,,,,,,,,,,,,,,
OP Mexico RUBIXWARE,,,,,,,,,,RUBIXWARE,,,,,,* myContacts,* ,ventas@rubixware.com,,,,+52 81 1027 0419,,,,,,,,,,,,,,,,,
OP Mexico Sinergia,,,,,,,,,,Sinergia,,,,,,* myContacts,* ,alejandro.avila@sinergia-e.com,,,,+52 735 228 6323,,,,,,,,,,,,,,,,,
OP Mexico SLYN,,,,,,,,,,SLYN,,,,,,* myContacts,* ,hello@slyn.io,,,,+52 2858 4522,,,,,,,,,,,,,,,,,
OP Mexico SOFTWARE INDUSTRY EXCELLENCE CENTER DE MEXICO,,,,,,,,,,SOFTWARE INDUSTRY EXCELLENCE CENTER DE MEXICO,,,,,,* myContacts,* ,info@siecenter.com.mx,,,,+52 33 1561 9764,,,,,,,,,,,,,,,,,
OP Mexico SOLTEIN,,,,,,,,,,SOLTEIN,,,,,,* myContacts,* ,julio@soltein.mx,,,,+52 998 159 5872,,,,,,,,,,,,,,,,,
"OP Mexico TECHNOLOGY & XMART BUSINESS, S.C.",,,,,,,,,,"TECHNOLOGY & XMART BUSINESS, S.C.",,,,,,* myContacts,* ,ulises.gamboa@xmartb.com,,,,+52 55 7824 4549,,,,,,,,,,,,,,,,,
OP Mexico TERP,,,,,,,,,,TERP,,,,,,* myContacts,* ,alberto.hernandez@tersoft.mx,,,,+52 55 1910 6389,,,,,,,,,,,,,,,,,
OP Mexico VAUXOO,,,,,,,,,,VAUXOO,,,,,,* myContacts,* ,ventas@vauxoo.com,,,,+52 312 217 0252,,,,,,,,,,,,,,,,,
OP Mexico VERTICE DESARROLLO DE SISTEMAS,,,,,,,,,,VERTICE DESARROLLO DE SISTEMAS,,,,,,* myContacts,* ,contacto@verticeds.com,,,,+52 8180936869,,,,,,,,,,,,,,,,,
OP Mexico Wayakna S.A. de C.V.,,,,,,,,,,Wayakna S.A. de C.V.,,,,,,* myContacts,* ,contacto@wayakna.com,,,,+52 999 251 9748​,,,,,,,,,,,,,,,,,
OP Mexico WORBEL,,,,,,,,,,WORBEL,,,,,,* myContacts,* ,ricardo@worbel.mx,,,,+52 834 247 5703,,,,,,,,,,,,,,,,,
OP Mexico XIMHAI Consultoria,,,,,,,,,,XIMHAI Consultoria,,,,,,* myContacts,* ,ximhaimx@gmail.com,,,,+52772 688 1838,,,,,,,,,,,,,,,,,
OP Mexico Yeidala,,,,,,,,,,Yeidala,,,,,,* myContacts,* ,jesus.aldana@yeidala.com,,,,+52 81 1208 6893,,,,,,,,,,,,,,,,,
OP Mexico ZUBLIME,,,,,,,,,,ZUBLIME,,,,,,* myContacts,* ,ricardo.morales@zublime.com.mx,,,,+52 55 4624 2446,,,,,,,,,,,,,,,,,
OP MexicoAUGE CRM,,,,,,,,,,AUGE CRM,,,,,,* myContacts,* ,odoo@augetec.com,,,Mobile,+52 4423221309,,,,,Home,Mirador de San Juan #86OTRA NO ESPECIFICADA EN EL CATALOGO76246 QuerŽtaro QUEMexico,Mirador de San Juan #86OTRA NO ESPECIFICADA EN EL CATALOGO76246 QuerŽtaro QUEMexico,,,,,,,Home Page,https://augetec.com/,,
OP Monaco-OPENSOLUTION,,,,,,,,,,OPENSOLUTION,,,,,,* myContacts,* ,mvicidomini@opensolution.mc,,,,+377 92 16 50 27,,,,,,,,,,,,,,,,,
OP Mongolia CoreMind LLC,,,,,,,,,,CoreMind LLC,,,,,,* myContacts,* ,info@coremind.mn,,,,+976 7704-7070,,,,,,,,,,,,,,,,,
OP Mongolia Cubicsoft LLC,,,,,,,,,,Cubicsoft LLC,,,,,,* myContacts,* ,+976 7706 6060,,,,+976 7706 6060,,,,,,,,,,,,,,,,,
OP Mongolia Engineersoft LLC,,,,,,,,,,Engineersoft LLC,,,,,,* myContacts,* ,info@engineersoft.net,,,,+976 99117467,,,,,,,,,,,,,,,,,
OP Mongolia ManageWall LLC,,,,,,,,,,ManageWall LLC,,,,,,* myContacts,* ,daramaa26@gmail.com,,,,+976 9908 1691,,,,,,,,,,,,,,,,,
OP Mongolia Tavan Bogd Solutions LLC,,,,,,,,,,Tavan Bogd Solutions LLC,,,,,,* myContacts,* ,tbs-erp@tavanbogd.com,,,,+976 7500 7777,,,,,,,,,,,,,,,,,
OP Montenegro-MONTEX ELEKTRONIKA,,,,,,,,,,MONTEX ELEKTRONIKA,,,,,,* myContacts,* ,prodaja@montex.me,,,,+38220225900,,,,,,,,,,,,,,,,,
OP Morocco ADONZE,,,,,,,,,,ADONZE,,,,,,* myContacts,* ,contact@adonze.com,,,,+212 666-224414,,,,,,,,,,,,,,,,,
OP Morocco Albatros Education,,,,,,,,,,Albatros Education,,,,,,* myContacts,* ,info@albatros.ma,,,,+212 665-879499,,,,,,,,,,,,,,,,,
OP Morocco Berexia Digital,,,,,,,,,,Berexia Digital,,,,,,* myContacts,* ,mariam.houti@outlook.com,,,,+33 (0) 1 57 71 00 05,,,,,,,,,,,,,,,,,
OP Morocco Binteg,,,,,,,,,,Binteg,,,,,,* myContacts,* ,contact@binteg.ma,,,,+212 688-522488,,,,,,,,,,,,,,,,,
OP Morocco Business Intelligence Innovation,,,,,,,,,,Business Intelligence Innovation,,,,,,* myContacts,* ,contact@biinnova.com,,,,+212 5282-29358,,,,,,,,,,,,,,,,,
OP Morocco Daisy Consulting,,,,,,,,,,Daisy Consulting,,,,,,* myContacts,* ,contact@daisyconsulting.ma,,,,+212 5356-22807,,,,,,,,,,,,,,,,,
OP Morocco Doosys,,,,,,,,,,Doosys,,,,,,* myContacts,* ,h.oubelkass@doosys.ma,,,,+212 5377-78079,,,,,,,,,,,,,,,,,
OP Morocco Dynamic Horizon,,,,,,,,,,Dynamic Horizon,,,,,,* myContacts,* ,abo@dynamichorizon.ma,,,,+212 662-152710,,,,,,,,,,,,,,,,,
OP Morocco Eezee.ma,,,,,,,,,,Eezee.ma,,,,,,* myContacts,* ,nazih.belhaj@eezee-it.com,,,,+32 10 87 00 24,,,,,,,,,,,,,,,,,
OP Morocco Kalit,,,,,,,,,,Kalit,,,,,,* myContacts,* ,kamal@kalit.ma,,,,+212 661-212253,,,,,,,,,,,,,,,,,
OP Morocco MABIPLUS,,,,,,,,,,MABIPLUS,,,,,,* myContacts,* ,contact@mabiplus.com,,,,+212 606-198022,,,,,,,,,,,,,,,,,
OP Morocco ME Engineering EXpertise,,,,,,,,,,ME Engineering EXpertise,,,,,,* myContacts,* ,meeexpertise@gmail.com,,,,+212 660-023814,,,,,,,,,,,,,,,,,
OP Morocco Paperless SARL,,,,,,,,,,Paperless SARL,,,,,,* myContacts,* ,contact@paperless.ma,,,,+212 5397-00078,,,,,,,,,,,,,,,,,
OP Morocco Performance Software Integration,,,,,,,,,,Performance Software Integration,,,,,,* myContacts,* ,psi.contact1@gmail.com,,,,+212 661-545638,,,,,,,,,,,,,,,,,
OP Morocco Rahma Consulting,,,,,,,,,,Rahma Consulting,,,,,,* myContacts,* ,info@rahmaconsulting.ma,,,,+212 7000 86 005,,,,,,,,,,,,,,,,,
OP Morocco SAHARA INFO SERVICES,,,,,,,,,,SAHARA INFO SERVICES,,,,,,* myContacts,* ,info@saharainfoservices.com,,,,+212 661808155,,,,,,,,,,,,,,,,,
OP Morocco STE IDEVELOP,,,,,,,,,,STE IDEVELOP,,,,,,* myContacts,* ,abensghaier@idevlop.net,,,,+212 661-937424,,,,,,,,,,,,,,,,,
OP Morocco Stream Lean Industry 4.0,,,,,,,,,,Stream Lean Industry 4.0,,,,,,* myContacts,* ,yassine.amermiz@streamleanindustry.com,,,,+212 661-838790,,,,,,,,,,,,,,,,,
"OP Mozambique Innovactive - Sociedade Unipessoal, Lda",,,,,,,,,,"Innovactive - Sociedade Unipessoal, Lda",,,,,,* myContacts,* ,geral@innovactive.co.mz,,,,+258 87 302 2355,,,,,,,,,,,,,,,,,
OP Mozambique-GIGA IT LIMITADA,,,,,,,,,,GIGA IT LIMITADA,,,,,,* myContacts,* ,obra@giga-it.co.mz,,,,+258 87 406 4118,,,,,,,,,,,,,,,,,
OP Myanmar 7th Computing,,,,,,,,,,7th Computing,,,,,,* myContacts,* ,pontpont@7thcomputing.com,,,,+955425014884,,,,,,,,,,,,,,,,,
"OP Myanmar Asia Matrix Co., Ltd",,,,,,,,,,"Asia Matrix Co., Ltd",,,,,,* myContacts,* ,info@asiamatrixsoftware.com,,,,+95 422663246,,,,,,,,,,,,,,,,,
OP Myanmar BEE Data Myanmar Software Solutions,,,,,,,,,,BEE Data Myanmar Software Solutions,,,,,,* myContacts,* ,thinthinye@beedatamyanmar.com,,,,+95 9 230 0894,,,,,,,,,,,,,,,,,
OP Myanmar DIGI POWER COMPANY LIMITED,,,,,,,,,,DIGI POWER COMPANY LIMITED,,,,,,* myContacts,* ,digipowermyanmar@gmail.com,,,,+9595 11 65 88,,,,,,,,,,,,,,,,,
"OP Myanmar Global Connect Asia Co.,Ltd",,,,,,,,,,"Global Connect Asia Co.,Ltd",,,,,,* myContacts,,,,,,+95 (9) 6500 5555 6,,,,,,,,,,,,,,,,,
OP Myanmar Innovix solutions,,,,,,,,,,Innovix solutions,,,,,,* myContacts,* ,nyeinthwe@innovix-solutions.com,,,,+95 9 42027 5783,,,,,,,,,,,,,,,,,
OP Myanmar OnTheGo Software Lab Co Ltd,,,,,,,,,,OnTheGo Software Lab Co Ltd,,,,,,* myContacts,* ,koaung@onthego.com.sg,,,,+95 9 44818 1818,,,,,,,,,,,,,,,,,
OP Myanmar Safecoms Myanmar Co Ltd,,,,,,,,,,Safecoms Myanmar Co Ltd,,,,,,* myContacts,* ,andre.vermeulen@safecoms.com,,,,+95 9 266 860 079,,,,,,,,,,,,,,,,,
OP Myanmar SME Intellect Co. Ltd.,,,,,,,,,,SME Intellect Co. Ltd.,,,,,,* myContacts,* ,winaunnng@gmail.com,,,,+95 9 42104 0962,,,,,,,,,,,,,,,,,
OP Myanmar Uni-Tech Solutions,,,,,,,,,,Uni-Tech Solutions,,,,,,* myContacts,* ,info@unitechmm.com,,,,+95 9 40192 6031,,,,,,,,,,,,,,,,,
"OP Myanmar Zettatech Co., Ltd.",,,,,,,,,,"Zettatech Co., Ltd.",,,,,,* myContacts,* ,sales@zettatechmm.com,,,,+95 9 765 496033,,,,,,,,,,,,,,,,,
OP Nepal Nexus Incorporation Pvt. Ltd,,,,,,,,,,Nexus Incorporation Pvt. Ltd,,,,,,* myContacts,* ,erp@nexusgurus.com,,,,+977 980-1132708,,,,,,,,,,,,,,,,,
OP Nepal Smarten Technologies Pvt Ltd,,,,,,,,,,Smarten Technologies Pvt Ltd,,,,,,* myContacts,* ,info@smarten.com.np,,,,+977 981-8539516,,,,,,,,,,,,,,,,,
OP Nepal Thyxar Corporation,,,,,,,,,,,,,,,,* myContacts,* ,contact@dandbofficial.com,,,,+977 9802061994,,,,,,,,,,,,,,,,,
OP Netherlands 360 ERP,,,,,,,,,,360 ERP,,,,,,* myContacts,* ,cvi@360erp.com,,,,+31 630064594,,,,,,,,,,,,,,,,,
OP Netherlands Aardug - RMO,,,,,,,,,,Aardug - RMO,,,,,,* myContacts,* ,arjan@aardug.eu,,,,+31 547 389 020,,,,,,,,,,,,,,,,,
OP Netherlands Above IT Open Source sinds 1995,,,,,,,,,,Above IT — Open Source sinds 1995,,,,,,* myContacts,* ,info@aboveit.nl,,,,+31 15 222 9020,,,,,,,,,,,,,,,,,
OP Netherlands CLEAR Systems B.V.,,,,,,,,,,CLEAR Systems B.V.,,,,,,* myContacts,* ,info@clear-systems.nl,,,,+31 850 201 001,,,,,,,,,,,,,,,,,
OP Netherlands Codeforward B.V.,,,,,,,,,,Codeforward B.V.,,,,,,* myContacts,* ,info@codeforward.nl,,,,+31 (0) 85 401 9867,,,,,,,,,,,,,,,,,
OP Netherlands Cravit,,,,,,,,,,Cravit,,,,,,* myContacts,* ,office@cravit.nl,,,,+31 76 5 64 00 63,,,,,,,,,,,,,,,,,
OP Netherlands dooIT BV,,,,,,,,,,dooIT BV,,,,,,* myContacts,* ,petra@dooit.nl,,,,+31 10 270 9181,,,,,,,,,,,,,,,,,
OP Netherlands Dynapps,,,,,,,,,,Dynapps,,,,,,* myContacts,* ,finance@dynapps.nl,,,,+31 10 600 3301,,,,,,,,,,,,,,,,,
OP Netherlands Eighty Data B.V.,,,,,,,,,,Eighty Data B.V.,,,,,,* myContacts,* ,support@eightydata.com,,,,+31 10 307 19 32,,,,,,,,,,,,,,,,,
OP Netherlands erp|open,,,,,,,,,,erp|open,,,,,,* myContacts,* ,sales@erpopen.nl,,,,+31318-495370,,,,,,,,,,,,,,,,,
OP Netherlands Grip ICT BV,,,,,,,,,,Grip ICT BV,,,,,,* myContacts,* ,login@gripict.com,,,,+31 40 218 6018,,,,,,,,,,,,,,,,,
